cell_type	beta	se	z	p	q	sig_pct	trait	discovery
lung neuroendocrine cell	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
endocardial cell	-7.629287232489823	12.596292295629844	-0.605677214646466	0.8769059859116441	0.9999424107855776	0.0	vitaminD	False
endothelial cell of coronary artery	-13.674788478051768	12.320078479317528	-1.1099595267196125	0.9952587624367096	0.9999424107855776	0.0	vitaminD	False
leukocyte	-41.25951108474821	12.741000518543274	-3.2383258304321587	0.9999424107855776	0.9999424107855776	0.0	vitaminD	False
late pro-B cell	4.294576529224317	9.317229870047804	0.4609284722093352	0.4577764937957652	0.9999424107855776	0.0	vitaminD	False
kidney loop of Henle ascending limb epithelial cell	-2.6307296077093105	6.153847831149528	-0.4274934447343809	0.7399444324627089	0.9999424107855776	0.0	vitaminD	False
vein endothelial cell	12.12066236676892	17.34647848241158	0.6987390771595882	0.3377439950202276	0.9999424107855776	0.0	vitaminD	False
kidney collecting duct principal cell	-0.2547019435546466	5.619247212390639	-0.0453267019455951	0.6902771300255235	0.9999424107855776	0.0	vitaminD	False
interneuron	0.0	1e-06	0.0	0.5	0.9999424107855776	0.0	vitaminD	False
intermediate monocyte	-14.546679496765137	21.65313125766617	-0.6718048915726664	0.7433466987917462	0.9999424107855776	0.0	vitaminD	False
hematopoietic stem cell	8.664272408711687	8.980410002307657	0.964796975470526	0.3172979788134711	0.9999424107855776	0.0	vitaminD	False
granulocytopoietic cell	3.992618488119125	11.07842080296555	0.3603959949824574	0.4904203393546308	0.9999424107855776	0.0	vitaminD	False
granulocyte monocyte progenitor cell	5.140102278362942	7.405417247683084	0.6941002925893358	0.3538750706630843	0.9999424107855776	0.0	vitaminD	False
granulocyte	6.720006334126063	16.19769868542371	0.4148741413601791	0.5416141261307104	0.9999424107855776	0.0	vitaminD	False
fibrocyte	-10.769920349121094	3.304622712638946	-3.2590468823960377	0.9994367163549692	0.9999424107855776	0.0	vitaminD	False
fibroblast of lung	-12.429237514333323	12.852712031413615	-0.9670517384933802	0.9211370808154988	0.9999424107855776	0.0	vitaminD	False
fibroblast of cardiac tissue	5.455542189302239	12.501447156738468	0.4363928528355711	0.6004501071941208	0.9999424107855776	0.0	vitaminD	False
fibroblast	1.602998238088016	8.459750715018503	0.1894852806055184	0.7999262015048816	0.9999424107855776	0.0	vitaminD	False
fenestrated cell	2.9208278058209767	14.800727460533976	0.1973435301480512	0.6346618714921644	0.9999424107855776	0.0	vitaminD	False
epithelial cell of proximal tubule	-0.334446750730251	5.967391748103776	-0.0560457172660947	0.5986079093163236	0.9999424107855776	0.0	vitaminD	False
epithelial cell of large intestine	9.591798980007642	8.015933401706892	1.1965916505699996	0.4303537382877521	0.9999424107855776	0.0	vitaminD	False
epithelial cell	6.206429871601994	8.163790509076277	0.7602387475158576	0.6200117744932857	0.9999424107855776	0.0	vitaminD	False
ependymal cell	-1.899966961172369	3.0953190589245207	-0.6138194237826065	0.8057327179441286	0.9999424107855776	0.0	vitaminD	False
enteroendocrine cell	2.281584258237916	4.11090690970902	0.5550075222694381	0.4294319447063215	0.9999424107855776	0.0	vitaminD	False
endothelial cell of lymphatic vessel	-6.624012465105558	8.301930416807961	-0.7978882178649298	0.8640088865719571	0.9999424107855776	0.0	vitaminD	False
endothelial cell of hepatic sinusoid	8.020405455206264	10.844050187153432	0.7396134577750072	0.3185885409976359	0.9999424107855776	0.0	vitaminD	False
endothelial cell	-7.919661179248286	8.827346246520303	-0.8971735058393318	0.9953806871639388	0.9999424107855776	0.0	vitaminD	False
ventricular myocyte	-4.507784418384877	4.687273533435458	-0.961707138751293	0.9055294094783404	0.9999424107855776	0.0	vitaminD	False
promonocyte	147.48224482958088	14.620033360299535	10.087681826367549	1.522726853486668e-35	1.8272722241840016e-33	0.7458128078817734	neutrophil_count	True
myeloid cell	120.1193914668339	12.256573741930872	9.800405398442988	1.052269058372843e-33	6.313614350237057e-32	0.706964006259781	neutrophil_count	True
B cell	185.97873276334636	20.33054677127323	9.147748698334643	1.5638221775055987e-32	6.255288710022394e-31	0.7951678806182271	neutrophil_count	True
naive B cell	177.69028832848966	19.409665425132363	9.15473216237976	1.5585184915563342e-31	4.6755554746690026e-30	0.7374112875971612	neutrophil_count	True
macrophage	77.75932196702539	8.470258760232873	9.180277033813727	7.855868930961849e-26	1.885408543430844e-24	0.5341234164282795	neutrophil_count	True
classical monocyte	203.61452844732963	24.04848720125619	8.466833141865726	1.8495564911861224e-22	3.699112982372244e-21	0.6485148514851485	neutrophil_count	True
hematopoietic stem cell	77.08209389984623	10.158111125517104	7.588231015332816	1.9672734993606608e-19	3.372468856046847e-18	0.9343617664851784	neutrophil_count	True
immature B cell	123.93680612184532	18.580444479295387	6.67028209470182	5.925363705797981e-15	8.888045558696971e-14	0.8149405772495756	neutrophil_count	True
monocyte	94.30275138024	14.179500307357737	6.6506399616428205	9.982001628270956e-15	1.3309335504361277e-13	0.7072599531615925	neutrophil_count	True
granulocyte monocyte progenitor cell	62.15660041415156	8.875637773117449	7.003057358020131	1.3837570466209012e-14	1.6605084559450817e-13	0.8	neutrophil_count	True
granulocytopoietic cell	86.01633402887836	12.729623039601371	6.75717841457558	2.0887477606990528e-14	2.278633920762603e-13	0.855072463768116	neutrophil_count	True
non-classical monocyte	144.14990395653788	22.562706401726924	6.388856965559097	5.783079293054559e-13	5.783079293054559e-12	0.8523489932885906	neutrophil_count	True
microglial cell	122.8062356862598	21.332774892704347	5.756692990195974	1.563011021279521e-12	1.4427794042580192e-11	0.8010250226107929	neutrophil_count	True
neutrophil	139.34893488541968	22.48866389288185	6.1964079124116695	3.8978720331548976e-12	3.3410331712756274e-11	0.4379084967320261	neutrophil_count	True
granulocyte	108.41980584647102	19.015084331120164	5.701778859272832	1.891505460787369e-11	1.5132043686298951e-10	0.8846931894807822	neutrophil_count	True
leukocyte	88.96698508971409	14.775298057543344	6.021332682645485	6.653559072404026e-10	4.9901693043030206e-09	0.3481012658227848	neutrophil_count	True
mature alpha-beta T cell	68.2778563013344	13.493763029684208	5.059956674141498	1.2661859606807117e-08	8.937783251863849e-08	0.3575757575757576	neutrophil_count	True
late pro-B cell	53.80109168804121	10.86872643742189	4.9500824220581885	2.2055675235217865e-08	1.4703783490145246e-07	0.8540145985401459	neutrophil_count	True
myeloid leukocyte	62.154495582830606	11.53404581718502	5.388785216218252	4.0398577579497224e-08	2.551489110284035e-07	0.2344497607655502	neutrophil_count	True
myeloid dendritic cell	63.47913526849286	12.7963647529531	4.960716304514793	8.1549615122849e-08	4.892976907370941e-07	0.7694369973190348	neutrophil_count	True
proerythroblast	41.07594416694825	7.585093495813269	5.415351068463542	1.4617120658327816e-07	8.352640376187322e-07	0.2990654205607476	neutrophil_count	True
bronchial smooth muscle cell	72.15567258115786	16.537314026062337	4.363203871405149	5.017660563094228e-07	2.736905761687761e-06	0.7921587151629664	neutrophil_count	True
mature NK T cell	81.8787282452663	18.7608263929941	4.3643455000384455	2.254589464933173e-06	1.1763075469216557e-05	0.5376884422110553	neutrophil_count	True
intermediate monocyte	112.6112060546875	24.666016166288912	4.565439562493818	2.667059776376276e-06	1.3335298881881376e-05	0.4166666666666667	neutrophil_count	True
T cell	47.87145703828188	11.490614418885173	4.166135534023637	6.34024547855943e-06	3.0433178297085265e-05	0.4236267870579383	neutrophil_count	True
DN4 thymocyte	60.39012819059941	15.498344052455645	3.8965535921904415	9.882664792813107e-06	4.561229904375281e-05	0.6896355353075171	neutrophil_count	True
CD8-positive, alpha-beta T cell	59.23738625679445	16.093375381558477	3.680855311725036	2.821734064044213e-05	0.0001254104028464	0.508411214953271	neutrophil_count	True
precursor B cell	71.03051614241602	19.05183271532911	3.728277337080797	3.251840132612521e-05	0.0001393645771119	0.6880841121495327	neutrophil_count	True
NK cell	44.63816190853981	13.88332586455626	3.2152354806062555	0.0003389316681095	0.0014024758680396	0.6533637400228051	neutrophil_count	True
basophil	17.908029783308418	5.479322106471264	3.2682929448806144	0.0004759114650519	0.0018422379292332	0.8873239436619719	neutrophil_count	True
CD4-positive, alpha-beta T cell	53.26899758965867	16.22533949552975	3.283074453039016	0.0004649734552515	0.0018422379292332	0.3085470085470085	neutrophil_count	True
keratinocyte stem cell	31.569002151489254	10.50148871631018	3.0061454146456854	0.0015516449217995	0.0058186684567484	0.5142857142857142	neutrophil_count	True
megakaryocyte-erythroid progenitor cell	18.820296975722016	6.4308630637357895	2.9265585022096565	0.0018792480024398	0.0068336290997814	0.55	neutrophil_count	True
professional antigen presenting cell	119.58162316033776	39.5343974847519	3.024748845773088	0.0029586769411039	0.0104423892038962	0.0538461538461538	neutrophil_count	True
thymocyte	36.95249237816138	14.019644571179374	2.6357652785382157	0.0038652405922013	0.013252253458976	0.3630769230769231	neutrophil_count	True
fenestrated cell	51.41387764227626	19.19903232303221	2.6779410950101563	0.0044359315155132	0.0147864383850441	0.3843283582089552	neutrophil_count	True
endothelial cell of hepatic sinusoid	30.2514222048786	13.211154559109817	2.28983939817876	0.0130796493959212	0.0424204845273121	0.7536466774716369	neutrophil_count	True
vein endothelial cell	43.474993437773975	20.691446034666814	2.101109480938896	0.020510033552512	0.0647685270079326	0.3947368421052631	neutrophil_count	True
endothelial cell	26.75579581856605	11.43582941072912	2.3396462869115293	0.0297542940358016	0.0915516739563126	0.0570211038961038	neutrophil_count	True
basal cell of epidermis	20.0357982812402	9.165514447590498	2.185998221464521	0.0394014382920701	0.1182043148762104	0.0	neutrophil_count	False
smooth muscle cell of the pulmonary artery	28.35127244920177	16.65815779131397	1.701945245349094	0.0575184952807291	0.1683468154557925	0.0	neutrophil_count	False
epidermal cell	17.74151856518319	11.569781396771672	1.5334359359748684	0.0749934957324191	0.2142671306640547	0.0	neutrophil_count	False
endothelial cell of coronary artery	29.93589304019902	17.693458790978198	1.6919186572759406	0.0881549133340615	0.246013711629939	0.0	neutrophil_count	False
intestinal crypt stem cell	13.441790927153455	8.861411796499699	1.516890449946478	0.1050188810852209	0.2864151302324206	0.0	neutrophil_count	False
lymphocyte	11.18376922607422	10.818313711482933	1.0337811903349947	0.1537778335973835	0.4100742229263561	0.0	neutrophil_count	False
aortic endothelial cell	22.517537625434198	12.453975781644768	1.8080601745365168	0.1819044704832836	0.47453340126074	0.0	neutrophil_count	False
type II pneumocyte	5.781349244273551	6.665430260066112	0.867363248687896	0.1880295000485615	0.480075319272923	0.0	neutrophil_count	False
Kupffer cell	10.080011820381664	11.57657210409335	0.8707250928638437	0.2150001267546504	0.5342042466436077	0.0	neutrophil_count	False
keratinocyte	9.396679212790536	7.8184423072941565	1.2018607854948262	0.2181334007128064	0.5342042466436077	0.0	neutrophil_count	False
epithelial cell of large intestine	16.36530244632359	9.389886794795457	1.74286472286273	0.2303908531112238	0.5529380474669371	0.0	neutrophil_count	False
luminal epithelial cell of mammary gland	7.63337545685413	7.608376904597945	1.0032856616555206	0.2470616073028561	0.5813214289478968	0.0	neutrophil_count	False
endocardial cell	13.521143650070316	14.13371958007818	0.9566585479118104	0.2559645892325974	0.5906875136136864	0.0	neutrophil_count	False
epithelial cell	13.424583166518758	8.836037500041318	1.5192990258875638	0.2665752012831331	0.5923893361847403	0.0	neutrophil_count	False
early pro-B cell	7.351612770250386	11.079745623742552	0.6635181907513086	0.2643493456631496	0.5923893361847403	0.0	neutrophil_count	False
dendritic cell	7.621024661197335	11.642662557835918	0.6545774751556396	0.3207331440089111	0.6997814051103516	0.0	neutrophil_count	False
enterocyte of epithelium of large intestine	8.211072040588066	8.535543406705544	0.9619858571789848	0.3884381226470387	0.8323674056722259	0.0	neutrophil_count	False
Bergmann glial cell	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
basal cell	6.385827127095742	12.619700871480616	0.506020482745921	0.4681468930631495	0.8823529411764706	0.0	neutrophil_count	False
lung macrophage	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
lung neuroendocrine cell	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
interneuron	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
lymphoid progenitor cell	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
club cell of bronchiole	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
oligodendrocyte precursor cell	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
kidney interstitial fibroblast	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
plasma cell	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
plasmacytoid dendritic cell	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
type I pneumocyte	0.0	1e-06	0.0	0.5	0.8823529411764706	0.0	neutrophil_count	False
hepatocyte	2.1491097714720326	10.487565017581415	0.2049198043463141	0.5268541413437474	0.9162680719021696	0.0	neutrophil_count	False
smooth muscle cell of trachea	-7.984075848212182	9.24871483324424	-0.8632632741052466	0.9485282284782832	1.0	0.0	neutrophil_count	False
stromal cell	-31.412776417016417	12.248911881289205	-2.5645360764657736	0.9999141424621626	1.0	0.0	neutrophil_count	False
valve cell	-23.249114265398585	13.744268167256658	-1.69154981425534	0.9831616905451408	1.0	0.0	neutrophil_count	False
ventricular myocyte	-18.08851187892515	9.723127576935136	-1.8603594096444944	0.990887130019542	1.0	0.0	neutrophil_count	False
Brush cell of epithelium proper of large intestine	-1.167113357825695	4.5336076540930765	-0.2574358980473288	0.7346206399610617	1.0	0.0	neutrophil_count	False
kidney collecting duct epithelial cell	-3.4729404554872234	9.681657527921626	-0.3587134171469463	0.7247063679750485	1.0	0.0	neutrophil_count	False
kidney collecting duct principal cell	-18.50652197333911	15.395947237983789	-1.2020385421743416	0.957304994060421	1.0	0.0	neutrophil_count	False
kidney loop of Henle ascending limb epithelial cell	-6.854232158630644	5.68656092681988	-1.2053387358084224	0.915998195335168	1.0	0.0	neutrophil_count	False
large intestine goblet cell	-2.8077704349092434	8.382371861425389	-0.3349613309128227	0.8923143053326333	1.0	0.0	neutrophil_count	False
medium spiny neuron	-9.094714164733888	1.4271713378208442	-6.372545414638621	0.9999999999271818	1.0	0.0	neutrophil_count	False
mesangial cell	-13.390761375427246	16.391063469766777	-0.8169550072285687	0.7958177120535609	1.0	0.0	neutrophil_count	False
mesenchymal stem cell	2.8234848846385674	16.536298954773198	0.1707446685839922	0.7650364005251438	1.0	0.0	neutrophil_count	False
mesenchymal stem cell of adipose	-0.2392963387988028	11.741845538117076	-0.0203797893629229	0.855591541138632	1.0	0.0	neutrophil_count	False
mucus secreting cell	-5.340452479925471	6.727920543277938	-0.793774606220829	0.8090452752510654	1.0	0.0	neutrophil_count	False
epithelial cell of thymus	1.7526330103035952	28.77218471584233	0.0609141442546965	0.7217892786681186	1.0	0.0	neutrophil_count	False
fibroblast	-10.323506143389164	12.294248422065458	-0.8397020939369301	0.9842357807248376	1.0	0.0	neutrophil_count	False
fibroblast of cardiac tissue	-14.130698906601324	13.713402660394316	-1.030429810641541	0.9878614980246252	1.0	0.0	neutrophil_count	False
fibroblast of lung	-20.05691652508461	14.726792086357928	-1.361933841903303	0.9715551940063012	1.0	0.0	neutrophil_count	False
fibrocyte	-9.582106590270996	3.9607214031675215	-2.4192831595294395	0.9920293418946992	1.0	0.0	neutrophil_count	False
endothelial cell of lymphatic vessel	-3.663098654301444	8.73421269975794	-0.4193965478311472	0.7511713044312357	1.0	0.0	neutrophil_count	False
enteroendocrine cell	-8.93910047256631	3.5232902870154392	-2.537145606625157	0.9995188620270636	1.0	0.0	neutrophil_count	False
ependymal cell	-9.300007307022286	3.682267816999547	-2.5256194739795674	0.9981889061121392	1.0	0.0	neutrophil_count	False
epithelial cell of proximal tubule	-1.1130480340829465	7.854277833705348	-0.1417123327757114	0.6478250891334005	1.0	0.0	neutrophil_count	False
